order_purchase_date,avg_time_to_approve_in_hour
2017-06-09,8.89259259259259
2017-06-10,15.121428571428574
2017-06-11,10.036521739130434
2017-06-12,7.316666666666668
2017-06-13,6.617700258397933
2017-06-14,10.902926208651397
2017-06-15,9.324311926605503
2017-06-16,15.021477663230238
2017-06-17,11.75911111111111
2017-06-18,8.099267399267399
2017-06-19,10.13429487179487
2017-06-20,7.557168458781361
2017-06-21,8.94761904761905
2017-06-22,5.229545454545455
2017-06-23,15.94953703703704
2017-06-24,18.719264069264067
2017-06-25,8.34261006289308
2017-06-26,11.8337899543379
2017-06-27,6.815501165501165
2017-06-28,6.8400826446281
2017-06-29,6.4330434782608705
2017-06-30,12.260937500000002
2017-07-01,11.54451219512195
2017-07-02,8.818224299065422
2017-07-03,6.940896358543418
2017-07-04,14.628571428571426
2017-07-05,12.55960648148148
2017-07-06,8.141612903225807
2017-07-07,10.872451790633608
2017-07-08,12.128571428571428
2017-07-09,7.936379928315412
2017-07-10,8.341142191142191
2017-07-11,7.06949494949495
2017-07-12,8.127777777777778
2017-07-13,9.757487922705314
2017-07-14,11.620555555555553
2017-07-15,14.761500000000002
2017-07-16,8.791740412979351
2017-07-17,6.297534516765285
2017-07-18,8.732901554404144
2017-07-19,8.826361655773418
2017-07-20,6.436130536130536
2017-07-21,14.996264367816089
2017-07-22,11.6655303030303
2017-07-23,9.702539682539683
2017-07-24,6.999588477366254
2017-07-25,9.281045751633988
2017-07-26,10.525134408602147
2017-07-27,7.2931451612903215
2017-07-28,14.467803030303031
2017-07-29,11.022701149425286
2017-07-30,10.493079096045195
2017-07-31,10.436261261261262
2017-08-01,7.764271457085829
2017-08-02,6.981223628691983
2017-08-03,8.501914414414411
2017-08-04,12.67077464788732
2017-08-05,9.388505747126436
2017-08-06,8.537537537537538
2017-08-07,8.378164556962023
2017-08-08,9.089527027027026
2017-08-09,8.538275862068966
2017-08-10,8.668259023354564
2017-08-11,9.145390070921986
2017-08-12,14.488945578231291
2017-08-13,8.77465277777778
2017-08-14,7.499583333333334
2017-08-15,10.38777777777778
2017-08-16,7.118352059925096
2017-08-17,10.216242038216565
2017-08-18,10.246598639455783
2017-08-19,15.635185185185186
2017-08-20,10.275160256410253
2017-08-21,10.607355679702048
2017-08-22,8.79124087591241
2017-08-23,9.705701754385965
2017-08-24,6.914062499999999
2017-08-25,12.218699186991868
2017-08-26,14.301612903225806
2017-08-27,10.729027777777778
2017-08-28,6.3411827956989235
2017-08-29,8.769099756690999
2017-08-30,8.817777777777776
2017-08-31,7.213646532438477
2017-09-01,36.48417721518988
2017-09-02,18.62596153846154
2017-09-03,8.72632275132275
2017-09-04,8.236513157894736
2017-09-05,12.346072186836519
2017-09-06,11.969148936170212
2017-09-07,9.250499999999999
2017-09-08,15.023870056497179
2017-09-09,12.925471698113206
2017-09-10,9.507177615571775
2017-09-11,5.658471454880295
2017-09-12,8.439430894308941
2017-09-13,9.324959742351048
2017-09-14,6.554662698412696
2017-09-15,12.308991228070175
2017-09-16,12.98565891472868
2017-09-17,9.129232804232805
2017-09-18,8.780253623188406
2017-09-19,7.434508547008547
2017-09-20,9.378323108384459
2017-09-21,6.198903508771928
2017-09-22,16.597163120567373
2017-09-23,12.878219696969696
2017-09-24,8.824576271186439
2017-09-25,9.63799019607843
2017-09-26,6.498809523809523
2017-09-27,6.308333333333334
2017-09-28,7.5924882629107975
2017-09-29,14.44986338797814
2017-09-30,13.816207951070334
2017-10-01,12.175064599483205
2017-10-02,8.897668997669
2017-10-03,8.012730318257958
2017-10-04,8.59723991507431
2017-10-05,7.4
2017-10-06,13.984615384615385
2017-10-07,9.963174603174602
2017-10-08,8.195899470899471
2017-10-09,10.201295336787563
2017-10-10,8.994175627240145
2017-10-11,10.856645569620252
2017-10-12,9.38264367816092
2017-10-13,11.922619047619051
2017-10-14,15.51951566951567
2017-10-15,10.075068870523417
2017-10-16,6.755952380952381
2017-10-17,7.634488448844882
2017-10-18,8.401582867783986
2017-10-19,7.627272727272728
2017-10-20,13.74119241192412
2017-10-21,12.057748538011698
2017-10-22,6.532704402515722
2017-10-23,8.396216768916153
2017-10-24,9.098882113821135
2017-10-25,8.282059447983013
2017-10-26,6.807931034482759
2017-10-27,11.557017543859653
2017-10-28,13.301532567049811
2017-10-29,9.672636815920397
2017-10-30,9.934555555555557
2017-10-31,8.472463768115942
2017-11-01,9.077529761904762
2017-11-02,10.44543010752688
2017-11-03,12.894252873563222
2017-11-04,16.69985119047619
2017-11-05,10.738811188811189
2017-11-06,13.398531951640761
2017-11-07,8.019375
2017-11-08,8.224521072796934
2017-11-09,7.749136442141625
2017-11-10,12.638719512195122
2017-11-11,14.0359375
2017-11-12,9.503333333333332
2017-11-13,8.751449275362319
2017-11-14,11.330512820512824
2017-11-15,10.032978723404257
2017-11-16,8.73989675516224
2017-11-17,13.89864636209814
2017-11-18,15.129444444444443
2017-11-19,8.902320675105484
2017-11-20,6.998275862068965
2017-11-21,8.634502923976607
2017-11-22,6.774009900990099
2017-11-23,10.41760233918129
2017-11-24,12.10547578828829
2017-11-25,12.86793842034806
2017-11-26,10.17311965811966
2017-11-27,8.96095947063689
2017-11-28,10.831146106736659
2017-11-29,10.961846153846153
2017-11-30,13.92367773677737
2017-12-01,12.460529482551147
2017-12-02,14.413901689708146
2017-12-03,9.967954220314732
2017-12-04,16.540588235294116
2017-12-05,9.641666666666664
2017-12-06,9.02279761904762
2017-12-07,12.334716157205236
2017-12-08,15.143181818181816
2017-12-09,10.901397849462365
2017-12-10,9.219473684210525
2017-12-11,8.42804726368159
2017-12-12,6.449358974358973
2017-12-13,8.463636363636363
2017-12-14,8.975870646766168
2017-12-15,16.096875000000004
2017-12-16,13.009669211195927
2017-12-17,9.162437810945276
2017-12-18,9.665789473684212
2017-12-19,9.378060263653486
2017-12-20,7.3841130604288505
2017-12-21,8.908391608391605
2017-12-22,9.130530973451329
2017-12-23,17.7216049382716
2017-12-24,14.750833333333333
2017-12-25,8.716666666666667
2017-12-26,6.709027777777777
2017-12-27,6.932341269841269
2017-12-28,3.129391891891892
2017-12-29,19.433333333333334
2017-12-30,17.797079037800685
2017-12-31,14.597297297297295
2018-01-01,8.689111111111112
2018-01-02,7.1511272141706925
2018-01-03,7.341185185185183
2018-01-04,8.829794079794077
2018-01-05,13.208253968253967
2018-01-06,18.03759512937595
2018-01-07,7.334764309764308
2018-01-08,9.504436860068257
2018-01-09,13.555032679738556
2018-01-10,8.054512635379059
2018-01-11,9.02033582089552
2018-01-12,13.785365853658538
2018-01-13,14.01068181818182
2018-01-14,8.663206214689264
2018-01-15,7.138709677419353
2018-01-16,7.107072368421051
2018-01-17,6.04319248826291
2018-01-18,18.00585399449036
2018-01-19,14.212517580872012
2018-01-20,20.769112318840577
2018-01-21,24.453676470588235
2018-01-22,7.875972660357519
2018-01-23,6.916540404040405
2018-01-24,6.863776881720429
2018-01-25,6.912037037037037
2018-01-26,8.722634643377004
2018-01-27,9.80958605664488
2018-01-28,8.425053078556262
2018-01-29,9.227710027100272
2018-01-30,17.207945736434112
2018-01-31,8.184689922480619
2018-02-01,8.06695278969957
2018-02-02,11.751317829457367
2018-02-03,12.414370748299318
2018-02-04,6.978689883913764
2018-02-05,7.080341880341881
2018-02-06,7.650493827160493
2018-02-07,8.149466666666667
2018-02-08,7.187212643678159
2018-02-09,15.940775193798451
2018-02-10,13.763966480446927
2018-02-11,15.310982658959537
2018-02-12,13.302828746177372
2018-02-13,8.690401785714286
2018-02-14,10.971621621621622
2018-02-15,8.379005847953218
2018-02-16,9.757441860465116
2018-02-17,11.03513957307061
2018-02-18,6.165841584158418
2018-02-19,8.676153846153843
2018-02-20,7.7958620689655165
2018-02-21,8.302372034956306
2018-02-22,7.03547619047619
2018-02-23,11.441313559322035
2018-02-24,11.751208981001724
2018-02-25,10.62545327754533
2018-02-26,9.369499999999999
2018-02-27,8.296252796420584
2018-02-28,9.81161934805468
2018-03-01,8.009661835748789
2018-03-02,8.101248439450687
2018-03-03,13.589641744548285
2018-03-04,7.152170868347337
2018-03-05,7.8691102756892235
2018-03-06,7.703102189781021
2018-03-07,7.110368956743004
2018-03-08,7.043333333333335
2018-03-09,12.479790660225442
2018-03-10,8.587008547008548
2018-03-11,6.816968325791854
2018-03-12,9.516595135908439
2018-03-13,8.02529239766082
2018-03-14,8.475999999999999
2018-03-15,7.134593356242842
2018-03-16,11.371045751633984
2018-03-17,9.884798534798534
2018-03-18,6.8388372093023255
2018-03-19,8.326742919389977
2018-03-20,7.5546420581655465
2018-03-21,5.902256944444447
2018-03-22,6.045768229166667
2018-03-23,9.702575757575758
2018-03-24,11.56171717171717
2018-03-25,9.117708333333335
2018-03-26,7.089371980676329
2018-03-27,7.681504065040649
2018-03-28,7.836953242835594
2018-03-29,9.900340136054423
2018-03-30,14.677171717171719
2018-03-31,11.57029411764706
2018-04-01,9.044150641025642
2018-04-02,8.436513545347466
2018-04-03,7.939933333333333
2018-04-04,7.808171206225682
2018-04-05,6.909691358024692
2018-04-06,13.578924162257497
2018-04-07,14.761890243902437
2018-04-08,7.739215686274509
2018-04-09,7.590616797900261
2018-04-10,6.112520729684908
2018-04-11,10.907818181818183
2018-04-12,14.953423772609822
2018-04-13,10.360808580858086
2018-04-14,15.559523809523807
2018-04-15,7.805952380952381
2018-04-16,7.378529062870697
2018-04-17,7.67669172932331
2018-04-18,6.774263839811542
2018-04-19,15.55005611672279
2018-04-20,76.99830795262267
2018-04-21,75.84798301486198
2018-04-22,50.108250000000005
2018-04-23,28.618414918414913
2018-04-24,8.467401960784313
2018-04-25,5.8694152046783605
2018-04-26,6.787224383916992
2018-04-27,7.973553719008264
2018-04-28,14.281470588235296
2018-04-29,8.4125
2018-04-30,13.13893499308437
2018-05-01,7.144335937499998
2018-05-02,6.974384787472037
2018-05-03,8.366720955483169
2018-05-04,12.29444444444444
2018-05-05,15.957529610829106
2018-05-06,18.580489731437602
2018-05-07,9.102083333333335
2018-05-08,7.449647532729104
2018-05-09,7.531791907514454
2018-05-10,6.773368920521945
2018-05-11,10.792307692307691
2018-05-12,9.160977564102563
2018-05-13,7.12179487179487
2018-05-14,7.099954710144926
2018-05-15,6.154627006610008
2018-05-16,7.306325023084027
2018-05-17,11.964839181286546
2018-05-18,10.45351617440225
2018-05-19,12.72340425531915
2018-05-20,7.274233128834356
2018-05-21,11.609142394822008
2018-05-22,7.455389718076284
2018-05-23,6.110323383084577
2018-05-24,8.759210526315789
2018-05-25,13.21875
2018-05-26,8.149831649831649
2018-05-27,6.3916666666666675
2018-05-28,6.691264367816092
2018-05-29,8.809333333333335
2018-05-30,10.546217494089834
2018-05-31,10.639093137254903
2018-06-01,11.098655913978497
2018-06-02,11.843123543123543
2018-06-03,6.590328151986182
2018-06-04,7.350663716814159
2018-06-05,6.650331674958542
2018-06-06,7.215497076023391
2018-06-07,6.300442477876105
2018-06-08,12.050335008375209
2018-06-09,8.655232558139533
2018-06-10,9.483247863247863
2018-06-11,5.7482662192393725
2018-06-12,7.0979250334672
2018-06-13,6.0599616858237555
2018-06-14,3.8032710280373836
2018-06-15,19.81451612903226
2018-06-16,10.466964285714285
2018-06-17,5.9564270152505445
2018-06-18,7.176680107526882
2018-06-19,5.424425287356322
2018-06-20,5.8952380952380965
2018-06-21,12.124293785310734
2018-06-22,11.276151012891344
2018-06-23,13.970529801324501
2018-06-24,6.268249999999999
2018-06-25,7.608782849239281
2018-06-26,9.252254098360657
2018-06-27,7.542746913580247
2018-06-28,6.08278911564626
2018-06-29,15.58988764044944
2018-06-30,23.163600000000002
2018-07-01,16.80627572016461
2018-07-02,18.15558375634518
2018-07-03,47.90966514459665
2018-07-04,25.775585937500004
2018-07-05,13.651794871794873
2018-07-06,8.998360655737704
2018-07-07,14.513186813186811
2018-07-08,7.6773224043715835
2018-07-09,6.179054054054053
2018-07-10,8.462562189054724
2018-07-11,6.086876640419948
2018-07-12,5.986155913978494
2018-07-13,11.83905325443787
2018-07-14,13.657207207207206
2018-07-15,9.729247311827955
2018-07-16,7.546438172043008
2018-07-17,6.011840120663651
2018-07-18,5.8931053203040165
2018-07-19,7.973320158102765
2018-07-20,11.538533333333334
2018-07-21,17.366399286987523
2018-07-22,29.79325581395349
2018-07-23,18.41796959826276
2018-07-24,9.587545787545784
2018-07-25,6.84384328358209
2018-07-26,7.679116465863452
2018-07-27,10.262914485165789
2018-07-28,24.031296296296297
2018-07-29,14.936140350877194
2018-07-30,12.192183908045974
2018-07-31,8.375794871794872
2018-08-01,7.656109324758842
2018-08-02,5.897342192691031
2018-08-03,11.545780590717303
2018-08-04,14.475745257452576
2018-08-05,7.423775388291518
2018-08-06,6.566087344028518
2018-08-07,6.4302906448682995
2018-08-08,5.150366876310272
2018-08-09,11.6693661971831
2018-08-10,11.14501312335958
2018-08-11,11.533859649122805
2018-08-12,7.076800670016748
2018-08-13,7.065393518518516
2018-08-14,7.393934599156117
2018-08-15,7.130392156862744
2018-08-16,7.991299790356393
2018-08-17,10.484824902723735
2018-08-18,14.861054421768712
2018-08-19,23.11186991869919
2018-08-20,6.694137022397893
2018-08-21,5.428194444444443
2018-08-22,6.9591397849462355
2018-08-23,6.198708920187793
2018-08-24,4.996428571428571
2018-08-25,10.054347826086957
2018-08-26,2.564611872146119
2018-08-27,2.66592039800995
2018-08-28,0.9884615384615386
2018-08-29,0.2318181818181818
2018-08-30,
2018-08-31,
2018-09-03,8.566666666666666
2018-09-06,
2018-09-10,
2018-09-11,
2018-09-12,
2018-09-13,
2018-09-17,
2018-09-20,
2018-09-25,
2018-09-26,
2018-09-29,
2018-10-01,
2018-10-03,
2018-10-16,
2018-10-17,
